camera_qty,pos_x,pos_y
1,37.558566,126.820078
1,37.56042,126.83369
1,37.562758,126.821152
1,37.558275,126.823715
1,37.560618,126.830272
1,37.568478,126.835209
1,37.563696,126.836279
1,37.56746,126.837735
1,37.565324,126.837352
1,37.558389,126.833419
1,37.555133,126.832245
1,37.556838,126.836864
3,37.531914,126.844523
1,37.559372,126.841231
2,37.542441,126.861046
3,37.539794,126.858719
2,37.538331,126.855226
3,37.541897,126.851375
3,37.564012,126.811046
2,37.55465,126.859247
3,37.536907,126.862822
1,37.550156,126.858571
2,37.552407,126.830524
4,37.554684,126.837883
3,37.55297,126.833295
3,37.553365,126.835756
3,37.555177,126.839823
3,37.549363,126.832715
2,37.553409,126.843117
4,37.574338,126.811643
4,37.573523,126.814294
4,37.574232,126.815673
2,37.570554,126.813265
1,37.567741,126.81025
3,37.563262,126.807152
3,37.5708,126.807396
6,37.585097,126.810738
3,37.563726,126.808099
3,37.564018,126.809068
3,37.545462,126.844475
2,37.545442,126.842778
3,37.547845,126.844541
3,37.548582,126.875229
2,37.536464,126.846437
2,37.544052,126.848169
3,37.54062,126.850049
1,37.56655,126.80946
2,37.564484,126.81119
1,37.588676,126.802444
3,37.56289,126.80852
1,37.5793,126.801636
2,37.586719,126.801287
2,37.570801,126.809531
1,37.571177,126.81142
1,37.568287,126.81096
1,37.579082,126.81847
2,37.578365,126.81587
1,37.577522,126.81622
1,37.57566,126.81386
3,37.577835,126.818924
2,37.578507,126.81517
1,37.575814,126.80955
1,37.576493,126.818181
1,37.577093,126.81508
1,37.57961,126.81622
2,37.552807,126.87007
2,37.549767,126.870131
1,37.548626,126.87117
2,37.55135,126.87722
2,37.55047,126.87092
1,37.556343,126.87176
1,37.557026,126.87123
1,37.55543,126.86904
1,37.551373,126.87
1,37.55496,126.857834
1,37.554558,126.87421
1,37.553566,126.871
3,37.550232,126.875175
1,37.549003,126.871592
1,37.555003,126.866785
4,37.554012,126.8385
3,37.553936,126.83943
2,37.545706,126.85201
1,37.54596,126.854792
2,37.549436,126.844395
2,37.559023,126.865637
1,37.572321,126.839105
1,37.563375,126.852015
1,37.557592,126.858909
1,37.565913,126.815252
1,37.546725,126.834918
3,37.528776,126.840227
1,37.550743,126.846625
2,37.535092,126.846824
1,37.550977,126.85842
1,37.558963,126.808633
1,37.566638,126.814682
1,37.57767,126.817809
1,37.530824,126.845916
1,37.564281,126.812787
1,37.563763,126.809803
1,37.531504,126.840931
1,37.531291,126.838686
1,37.540886,126.848042
1,37.549334,126.849808
1,37.562601,126.816282
1,37.558425,126.809272
2,37.553516,126.861455
1,37.566007,126.809168
1,37.533266,126.850196
2,37.550594,126.87393
3,37.563995,126.850958
2,37.553724,126.860781
2,37.545973,126.861801
2,37.551107,126.862762
3,37.549738,126.86092
3,37.545611,126.861606
1,37.550674,126.832123
2,37.566668,126.815207
2,37.577739,126.81561
2,37.544006,126.8425
2,37.544326,126.838847
4,37.548113,126.876505
2,37.556019,126.868644
2,37.544354,126.843552
2,37.545422,126.844
3,37.54749,126.84499
2,37.546725,126.843824
2,37.545767,126.844736
1,37.553474,126.86286
2,37.553047,126.838196
1,37.543495,126.84226
2,37.556843,126.84346
2,37.54547,126.839905
1,37.545969,126.842714
2,37.542609,126.84032
2,37.54599,126.84346
2,37.530922,126.84543
2,37.535915,126.84214
2,37.53582,126.83899
2,37.538513,126.83473
1,37.54014,126.84057
3,37.53952,126.83809
1,37.53116,126.84644
2,37.531933,126.84485
2,37.5318,126.84325
1,37.53282,126.84069
2,37.533447,126.83812
2,37.53369,126.839853
1,37.53727,126.84062
1,37.53564,126.840396
1,37.536205,126.83629
1,37.538326,126.83906
1,37.538933,126.84036
1,37.532043,126.84133
2,37.530674,126.8425
1,37.527996,126.84584
1,37.527225,126.84068
1,37.531536,126.8397
3,37.530473,126.838947
1,37.553535,126.839676
2,37.55331,126.84102
2,37.554287,126.8419
2,37.552975,126.83971
2,37.552696,126.837105
2,37.544779,126.838698
2,37.545144,126.842303
2,37.543514,126.83949
2,37.54323,126.841324
1,37.557137,126.84202
1,37.566242,126.84503
1,37.572628,126.807236
1,37.56419,126.84892
1,37.564995,126.854355
1,37.558907,126.804184
1,37.559383,126.80308
1,37.558857,126.856155
1,37.55046,126.876564
1,37.557632,126.861275
1,37.562675,126.80154
1,37.5659,126.80182
1,37.564816,126.80127
1,37.55766,126.856
1,37.53438,126.8382
1,37.54124,126.8383
1,37.541706,126.84104
1,37.541634,126.83977
1,37.560658,126.80169
1,37.567304,126.847939
1,37.567352,126.85033
1,37.57437,126.838425
1,37.572525,126.83893
1,37.563747,126.85455
3,37.567608,126.852234
1,37.56117,126.86532
1,37.561943,126.864174
1,37.563572,126.86143
2,37.557863,126.86654
2,37.556113,126.866025
4,37.545469,126.848258
4,37.541006,126.845973
3,37.545121,126.844916
3,37.543333,126.844281
3,37.54223,126.849033
4,37.543904,126.84899
2,37.546979,126.849201
2,37.547298,126.847786
4,37.540677,126.845603
1,37.54202,126.850569
4,37.542527,126.844356
2,37.545057,126.845488
2,37.534113,126.854667
2,37.540394,126.84217
2,37.539827,126.845477
3,37.532209,126.843159
3,37.539304,126.839007
2,37.534097,126.843216
2,37.535602,126.842348
4,37.529554,126.840217
4,37.529932,126.841331
2,37.529127,126.842178
1,37.529873,126.842149
1,37.533586,126.841641
3,37.540968,126.839989
1,37.535941,126.841702
3,37.534691,126.843321
3,37.536725,126.837632
4,37.539452,126.836567
4,37.542662,126.835913
2,37.531347,126.861934
3,37.531268,126.861375
3,37.533359,126.858881
3,37.533767,126.862287
4,37.546146,126.83681
2,37.53101,126.860868
2,37.538132,126.859341
2,37.535996,126.861535
4,37.536351,126.857944
2,37.553381,126.849596
3,37.549031,126.851493
1,37.560135,126.84169
1,37.559696,126.842224
1,37.559826,126.84161
2,37.581224,126.804364
1,37.56993,126.84085
1,37.551829,126.867823
2,37.549145,126.872827
1,37.557087,126.865783
2,37.556337,126.86556
1,37.554798,126.87013
3,37.550212,126.868683
2,37.556496,126.867798
1,37.532308,126.838136
3,37.533178,126.843805
2,37.534105,126.842133
1,37.534318,126.842547
3,37.53467,126.837385
4,37.528953,126.841409
1,37.528302,126.844331
3,37.52761,126.843056
1,37.533086,126.83951
2,37.53688,126.839139
2,37.537787,126.835097
1,37.531866,126.84531
4,37.527724,126.839657
2,37.537068,126.841142
2,37.538994,126.83855
3,37.528658,126.841489
2,37.53558,126.856851
2,37.536386,126.861683
2,37.535021,126.856041
2,37.535586,126.863026
2,37.535009,126.85866
1,37.563286,126.84124
1,37.56366,126.84222
3,37.535255,126.847139
2,37.531409,126.851348
2,37.540716,126.843341
2,37.550976,126.869502
3,37.5671,126.810498
3,37.552796,126.843313
2,37.55326,126.842613
3,37.556145,126.844775
1,37.554257,126.843498
1,37.574227,126.842833
3,37.542148,126.85343
2,37.55631,126.867975
1,37.541864,126.854706
1,37.550014,126.823605
1,37.565279,126.811626
1,37.562556,126.810408
1,37.553616,126.871179
2,37.57735,126.820232
1,37.555372,126.868241
1,37.55727,126.86587
1,37.566041,126.842993
1,37.543894,126.839166
2,37.545564,126.841619
3,37.545253,126.838104
1,37.54555,126.841229
1,37.559299,126.823862
1,37.559294,126.837621
4,37.56786,126.807541
1,37.57108,126.840582
3,37.573488,126.837605
2,37.570929,126.840224
2,37.551177,126.851745
1,37.571467,126.840542
3,37.559795,126.863986
4,37.554869,126.81601
3,37.563215,126.812523
2,37.561775,126.815483
4,37.556336,126.813384
2,37.562045,126.814696
1,37.56381,126.84146
1,37.552284,126.83329
1,37.57133,126.81482
1,37.57488,126.81272
1,37.56948,126.809425
1,37.57266,126.80949
1,37.57936,126.81031
1,37.573685,126.82066
1,37.574047,126.820694
1,37.573544,126.82129
1,37.581804,126.81282
1,37.581018,126.814257
1,37.5824,126.813286
1,37.576054,126.81893
2,37.582245,126.81319
3,37.577769,126.813155
1,37.54832,126.84407
1,37.528107,126.84598
1,37.535706,126.84044
1,37.53354,126.84199
1,37.535236,126.83588
1,37.530087,126.856926
1,37.53009,126.8537
3,37.533863,126.861244
1,37.5354,126.858185
1,37.55067,126.85188
1,37.53825,126.84769
1,37.53208,126.84817
1,37.535908,126.85073
1,37.53497,126.84667
2,37.534709,126.857026
2,37.538274,126.859584
2,37.531777,126.86196
3,37.531662,126.861528
4,37.534393,126.859889
2,37.550162,126.845926
2,37.54763,126.851317
1,37.56222,126.814647
1,37.555827,126.85734
4,37.551584,126.865428
2,37.554998,126.856971
2,37.555234,126.859372
2,37.555101,126.858945
3,37.56042,126.856202
2,37.570945,126.815351
3,37.549698,126.859122
2,37.54638,126.858935
3,37.548493,126.860417
2,37.536455,126.862359
2,37.549284,126.863393
2,37.549152,126.858914
1,37.545313,126.861562
2,37.551205,126.859811
1,37.545726,126.860899
3,37.529736,126.84521
2,37.553345,126.827227
2,37.547973,126.836048
4,37.548536,126.833901
2,37.549748,126.834295
1,37.551784,126.834203
1,37.552965,126.829741
4,37.554315,126.832264
3,37.547459,126.82413
1,37.549385,126.834216
2,37.573925,126.807821
3,37.574849,126.81091
3,37.566226,126.813288
4,37.566115,126.815885
2,37.568799,126.812885
2,37.569486,126.815596
4,37.567909,126.81447
1,37.568394,126.816124
2,37.580259,126.803278
2,37.564849,126.809847
1,37.572686,126.805208
2,37.566833,126.81226
1,37.566121,126.809329
3,37.572565,126.808397
1,37.564178,126.810343
2,37.56379,126.809036
3,37.54822,126.851773
4,37.554188,126.850612
2,37.549675,126.853623
2,37.546063,126.852516
3,37.548807,126.853211
3,37.553837,126.847824
3,37.554697,126.849079
2,37.546305,126.852596
2,37.551485,126.846823
1,37.557539,126.841848
2,37.548036,126.837955
2,37.543524,126.839916
3,37.548933,126.842552
2,37.551978,126.833015
1,37.552241,126.831303
2,37.548157,126.832653
1,37.550874,126.832538
1,37.551853,126.832411
1,37.555061,126.814607
3,37.563111,126.815191
3,37.559887,126.812828
2,37.55811,126.810305
3,37.559059,126.813441
1,37.54244,126.85205
3,37.54199,126.85529
1,37.53737,126.844666
1,37.53718,126.84319
1,37.537586,126.84299
2,37.56964,126.84001
1,37.570473,126.840706
2,37.566875,126.85129
2,37.56979,126.84845
5,37.560257,126.86256
3,37.56177,126.86407
3,37.560993,126.85754
1,37.562813,126.810425
3,37.565538,126.811698
1,37.565488,126.808426
2,37.576186,126.809924
1,37.581228,126.81133
3,37.552446,126.838952
2,37.553258,126.837332
3,37.552654,126.840569
2,37.546261,126.843773
1,37.548025,126.845342
1,37.544212,126.842127
1,37.553639,126.838274
2,37.542921,126.841617
3,37.555658,126.865292
2,37.548298,126.874606
1,37.550207,126.867396
2,37.564919,126.807885
1,37.550844,126.873634
2,37.551139,126.871953
1,37.552338,126.868165
2,37.54327,126.848522
2,37.542503,126.842744
2,37.539859,126.847174
1,37.545191,126.845659
3,37.538886,126.850063
2,37.542541,126.843271
2,37.536346,126.841169
1,37.53785,126.838833
2,37.531408,126.840511
2,37.536319,126.836681
2,37.536324,126.839517
1,37.536324,126.839517
1,37.533661,126.857313
1,37.532563,126.85458
2,37.530088,126.85156
3,37.53587,126.853726
2,37.530462,126.858138
2,37.533488,126.852445
2,37.532542,126.851692
3,37.541735,126.837338
1,37.545015,126.835939
2,37.547744,126.835525
2,37.544807,126.832961
2,37.543331,126.834545
2,37.53377,126.84429
1,37.534176,126.84125
2,37.534534,126.843
1,37.535324,126.84144
2,37.534924,126.84032
1,37.534313,126.83865
2,37.536175,126.83926
1,37.53509,126.83818
1,37.557667,126.813286
2,37.55594,126.81194
3,37.55943,126.80979
1,37.553146,126.86147
3,37.554707,126.86165
5,37.555855,126.8591
2,37.542557,126.86203
3,37.547512,126.85955
5,37.546715,126.86
2,37.550488,126.860916
2,37.542503,126.8627
2,37.56091,126.84175
2,37.56512,126.84407
1,37.560326,126.850334
2,37.560776,126.854256
1,37.56144,126.84697
2,37.559544,126.8499
2,37.565598,126.84434
2,37.560238,126.84157
2,37.55974,126.84777
3,37.56118,126.85304
2,37.563328,126.84662
2,37.56196,126.840324
1,37.560604,126.85465
2,37.5707,126.82277
2,37.569145,126.81963
2,37.555374,126.836395
2,37.5527,126.82309
2,37.551704,126.838646
2,37.55114,126.83131
1,37.553417,126.83027
2,37.55475,126.836815
2,37.553017,126.82328
1,37.56915,126.816895
1,37.57383,126.80557
3,37.574234,126.81386
2,37.541315,126.833606
2,37.540553,126.835501
1,37.537087,126.860286
1,37.535343,126.861639
2,37.53772,126.856568
3,37.535632,126.860836
4,37.535373,126.859681
2,37.588099,126.80233
3,37.587827,126.801738
2,37.586507,126.801671
3,37.58675,126.80123
3,37.584447,126.800173
2,37.583455,126.799352
2,37.583167,126.798596
2,37.582203,126.79871
1,37.580525,126.799187
2,37.57998,126.799611
1,37.580408,126.800714
2,37.579344,126.801367
3,37.578891,126.800295
2,37.579063,126.800701
2,37.577971,126.801408
3,37.577356,126.801856
3,37.577653,126.802518
1,37.576554,126.801891
3,37.577035,126.802552
2,37.576099,126.802714
3,37.586022,126.799951
2,37.58638,126.799806
3,37.585778,126.799138
3,37.585173,126.79879
1,37.584378,126.800533
3,37.537643,126.844016
5,37.557856,126.83884
2,37.580908,126.803935
1,37.571374,126.822048
1,37.533356,126.85184
2,37.567774,126.841458
3,37.56339,126.861274
3,37.562486,126.858317
2,37.559243,126.861631
1,37.538937,126.83923
1,37.539547,126.835884
1,37.53796,126.83533
3,37.533325,126.8421
2,37.535526,126.835594
2,37.529793,126.842982
1,37.52782,126.84161
1,37.539253,126.83423
1,37.530632,126.840546
2,37.534363,126.83798
4,37.52925,126.84291
3,37.535206,126.83982
2,37.533806,126.845276
3,37.529366,126.84017
2,37.53679,126.84161
1,37.531418,126.838232
2,37.536232,126.838286
2,37.53239,126.83746
1,37.5358,126.8528
1,37.534367,126.85233
2,37.530773,126.856544
1,37.52942,126.8552
1,37.53471,126.85567
1,37.53218,126.85349
2,37.533806,126.8551
2,37.52977,126.853134
2,37.529167,126.8532
2,37.53526,126.85424
2,37.530098,126.85512
2,37.53309,126.856445
2,37.532536,126.85721
2,37.53208,126.8563
1,37.530457,126.85372
3,37.537052,126.85392
2,37.534382,126.853763
2,37.546047,126.835495
2,37.57269,126.80485
2,37.56946,126.80767
1,37.571682,126.80895
2,37.579613,126.81066
2,37.5751,126.81381
2,37.576084,126.81423
1,37.57615,126.820145
3,37.579197,126.81064
2,37.57654,126.818245
2,37.55228,126.868065
1,37.551605,126.87274
5,37.554943,126.87204
4,37.5529,126.87183
4,37.551678,126.86798
5,37.552124,126.87429
3,37.55168,126.87554
4,37.551483,126.87275
5,37.555424,126.87106
3,37.552978,126.866492
2,37.554333,126.86966
1,37.549385,126.831985
1,37.550728,126.83836
1,37.54774,126.84589
2,37.546886,126.84466
3,37.547626,126.84331
2,37.550888,126.837135
2,37.554432,126.840675
1,37.539383,126.83894
1,37.534023,126.83679
2,37.534714,126.83538
2,37.540386,126.83835
1,37.53492,126.83594
1,37.53169,126.8378
1,37.53223,126.84448
3,37.53234,126.839455
2,37.53973,126.839874
1,37.533443,126.851944
2,37.562132,126.863623
4,37.558477,126.813381
2,37.561676,126.81364
3,37.554482,126.818537
2,37.554751,126.814694
3,37.539344,126.862987
3,37.557932,126.837921
2,37.555779,126.81483
2,37.569138,126.815407
1,37.570436,126.81967
3,37.568517,126.82256
2,37.572221,126.820423
2,37.572261,126.814636
2,37.532184,126.850307
2,37.552439,126.830011
2,37.555614,126.842884
1,37.563113,126.815159
1,37.576727,126.818168
1,37.574854,126.809567
1,37.541042,126.848428
2,37.565018,126.84142
2,37.559889,126.843774
2,37.562683,126.845429
2,37.539649,126.850144
2,37.540069,126.851389
1,37.541674,126.850137
2,37.545848,126.848195
2,37.543313,126.847282
1,37.546635,126.847482
4,37.538518,126.843334
2,37.540064,126.844163
2,37.530648,126.852955
1,37.536181,126.853105
2,37.529278,126.854181
4,37.529585,126.85664
2,37.543378,126.836417
2,37.544342,126.835147
2,37.54366,126.83524
2,37.54369,126.83752
2,37.542713,126.837234
2,37.541866,126.83378
1,37.54149,126.835304
2,37.542035,126.836352
2,37.542362,126.83803
2,37.54128,126.836716
2,37.542034,126.83927
2,37.53677,126.84634
1,37.535424,126.84576
2,37.53868,126.84508
4,37.539406,126.846596
2,37.53947,126.843056
2,37.54,126.84458
1,37.545177,126.84659
2,37.544273,126.8488
3,37.54268,126.84806
5,37.53853,126.84928
1,37.540924,126.849884
1,37.54081,126.85245
2,37.539085,126.84802
1,37.5407,126.851
1,37.53856,126.85023
1,37.542118,126.84589
2,37.541668,126.846924
1,37.545162,126.85052
2,37.54351,126.84394
1,37.54064,126.84297
3,37.54683,126.84782
2,37.54291,126.848695
1,37.545986,126.84873
2,37.541791,126.847524
1,37.541595,126.84833
1,37.539017,126.85162
2,37.535633,126.8547
2,37.541992,126.83304
5,37.537983,126.855606
2,37.53187,126.85186
5,37.53884,126.85768
2,37.53338,126.86185
2,37.53338,126.85755
2,37.537155,126.85722
3,37.551876,126.855675
2,37.552235,126.854095
4,37.548222,126.853107
2,37.549862,126.84881
1,37.531055,126.84916
5,37.54012,126.84645
4,37.54356,126.84662
5,37.540302,126.84852
4,37.542661,126.846935
3,37.539673,126.843864
5,37.547783,126.84917
2,37.538746,126.84706
2,37.54047,126.848
1,37.558437,126.81171
1,37.57046,126.823524
1,37.57096,126.813515
1,37.564976,126.81007
1,37.564335,126.80726
1,37.546684,126.84776
1,37.541996,126.850296
1,37.541866,126.84428
1,37.53183,126.83903
1,37.531166,126.839714
1,37.537678,126.8383
1,37.534676,126.84851
1,37.537506,126.84541
1,37.53642,126.85465
1,37.536083,126.86047
2,37.544242,126.836203
3,37.553115,126.835664
1,37.550171,126.867815
2,37.542192,126.8447
2,37.539795,126.84317
2,37.538902,126.845976
1,37.541998,126.850072
3,37.539724,126.849528
3,37.53926,126.844201
3,37.528276,126.84295
2,37.537604,126.841595
2,37.536901,126.836579
3,37.55186,126.850583
2,37.551985,126.851654
2,37.550724,126.852707
2,37.555292,126.852695
1,37.551554,126.847791
2,37.552782,126.847381
2,37.554895,126.851013
2,37.554275,126.852215
3,37.546799,126.851962
3,37.535092,126.850088
1,37.547941,126.852209
2,37.549613,126.8486
1,37.553292,126.853017
2,37.552734,126.852648
2,37.546729,126.851041
4,37.548588,126.850261
2,37.553312,126.848782
2,37.552255,126.84463
2,37.551633,126.84718
4,37.55305,126.853561
1,37.533319,126.863458
3,37.530011,126.858331
4,37.536575,126.849324
4,37.536284,126.84689
1,37.5453,126.848755
2,37.541428,126.84486
2,37.53815,126.84333
2,37.541553,126.84305
1,37.54708,126.834854
3,37.544315,126.83698
3,37.544773,126.835778
2,37.540784,126.834722
2,37.544845,126.83633
4,37.536785,126.855736
3,37.53614,126.85565
1,37.536232,126.86075
1,37.530155,126.85938
2,37.531178,126.8603
2,37.534573,126.85796
2,37.53547,126.858723
2,37.53611,126.85984
2,37.53024,126.86202
3,37.533627,126.86005
1,37.533997,126.8611
2,37.53502,126.86173
1,37.53795,126.85903
2,37.532608,126.860664
1,37.531307,126.8625
2,37.53131,126.85811
3,37.53689,126.858894
1,37.530716,126.86097
3,37.535825,126.85727
1,37.55369,126.84905
2,37.552486,126.854225
1,37.54724,126.85176
2,37.549156,126.8525
2,37.547195,126.85011
2,37.54978,126.84673
2,37.5523,126.84758
1,37.553143,126.85411
1,37.531403,126.86302
1,37.53106,126.85921
1,37.5302,126.85667
1,37.52994,126.85396
1,37.529114,126.8448
1,37.52965,126.842445
1,37.553,126.84816
1,37.54548,126.83584
1,37.533993,126.85972
3,37.537388,126.850046
4,37.540184,126.847057
2,37.538633,126.841788
1,37.546797,126.844164
2,37.547875,126.850095
3,37.565904,126.810746
2,37.557851,126.809229
2,37.561211,126.859665
1,37.554308,126.865218
1,37.541124,126.834583
1,37.533477,126.856043
3,37.533551,126.853796
1,37.53391,126.851586
1,37.545825,126.853064
2,37.557387,126.843829
1,37.567928,126.809227
1,37.549744,126.876903
1,37.574487,126.83691
1,37.541848,126.844428
1,37.554732,126.836192
1,37.558096,126.857827
1,37.547391,126.833166
2,37.550174,126.844802
2,37.546346,126.860183
3,37.559662,126.863112
1,37.543311,126.844104
1,37.580456,126.807605
1,37.536352,126.850186
1,37.534419,126.845795
2,37.529006,126.851724
2,37.564611,126.853298
3,37.561758,126.855811
1,37.571629,126.810087
2,37.566007,126.807175
3,37.566844,126.806564
2,37.564687,126.807555
1,37.579518,126.801721
3,37.576004,126.802298
1,37.570912,126.811237
2,37.566986,126.807327
2,37.566696,126.806237
1,37.568354,126.810816
2,37.588789,126.80185
2,37.575628,126.810897
2,37.576668,126.80869
2,37.528711,126.847268
1,37.532127,126.850308
1,37.548265,126.870754
3,37.562687,126.853267
2,37.559113,126.809348
2,37.561816,126.813068
3,37.562613,126.813026
4,37.554047,126.859735
1,37.554449,126.84977
2,37.53429,126.84737
3,37.536701,126.84818
2,37.551056,126.849111
3,37.534252,126.84772
2,37.549616,126.857647
3,37.539483,126.856051
4,37.557265,126.868039
3,37.582225,126.807186
1,37.558902,126.810486
1,37.542684,126.846807
2,37.54857,126.84949
2,37.551407,126.84792
2,37.552593,126.84892
3,37.5477,126.84851
2,37.546154,126.851456
2,37.552944,126.851364
3,37.55199,126.84576
3,37.554708,126.853702
2,37.536743,126.850494
2,37.53358,126.85029
2,37.532166,126.85077
2,37.535595,126.8479
1,37.53113,126.84995
2,37.533466,126.84876
2,37.536987,126.84555
2,37.538136,126.84638
1,37.53771,126.848724
1,37.52885,126.850716
2,37.53035,126.85042
3,37.535769,126.849015
2,37.534657,126.847626
1,37.53816,126.84738
3,37.535496,126.84995
2,37.529385,126.84936
2,37.53471,126.84889
2,37.53135,126.848526
1,37.532053,126.84764
2,37.53255,126.85128
2,37.562035,126.85923
2,37.546207,126.84941
1,37.54173,126.851494
3,37.54664,126.84609
2,37.545094,126.84749
3,37.541836,126.84272
2,37.544224,126.8441
2,37.539207,126.85089
2,37.541508,126.846958
1,37.529472,126.849621
1,37.545953,126.845535
1,37.571841,126.819527
1,37.560664,126.811264
1,37.547663,126.834701
1,37.546703,126.83302
1,37.556777,126.813977
1,37.560668,126.840082
2,37.531599,126.838757
1,37.571843,126.844097
2,37.538833,126.85212
1,37.559161,126.844939
1,37.533318,126.856186
1,37.536731,126.855118
1,37.544486,126.848893
1,37.536832,126.847279
3,37.564127,126.810134
1,37.547058,126.833311
2,37.570886,126.810994
1,37.527769,126.843813
2,37.550433,126.847639
1,37.559523,126.812339
1,37.531795,126.854091
2,37.531711,126.84141
1,37.563134,126.814063
1,37.571963,126.840263
1,37.549617,126.861682
2,37.532148,126.842218
2,37.560424,126.812194
3,37.553545,126.852531
2,37.544468,126.839404
3,37.542812,126.838355
1,37.543453,126.833683
2,37.581545,126.812722
2,37.535651,126.843209
2,37.532331,126.859018
3,37.548108,126.851063
1,37.573395,126.816713
1,37.572113,126.811423
1,37.554638,126.861531
1,37.561591,126.860054
1,37.547087,126.822861
1,37.576045,126.836803
1,37.574728,126.836875
1,37.574123,126.837009
1,37.572632,126.83651
1,37.572633,126.836591
1,37.572634,126.837404
1,37.572635,126.837212
4,37.572636,126.837501
1,37.572637,126.837545
4,37.550347,126.876623
2,37.556589,126.870477
3,37.550169,126.877178
3,37.553518,126.868472
4,37.54598,126.859673
3,37.544724,126.847329
4,37.541506,126.84386
2,37.544552,126.84875
2,37.553025,126.862232
1,37.552084,126.864398
2,37.551465,126.861254
5,37.562748,126.851663
1,37.545367,126.847703
1,37.544894,126.849712
1,37.540325,126.850188
3,37.545875,126.846695
2,37.546038,126.845549
3,37.547747,126.846875
5,37.535901,126.83535
2,37.532677,126.844951
4,37.528037,126.846627
2,37.527988,126.845173
2,37.535466,126.838227
1,37.540492,126.84027
2,37.540497,126.848982
2,37.542892,126.83279
1,37.53344,126.83923
1,37.54112,126.849495
1,37.58464,126.7994
1,37.584534,126.799774
1,37.58382,126.79914
1,37.583183,126.79923
1,37.54719,126.85969
4,37.54599,126.860695
1,37.536125,126.862045
1,37.53784,126.86235
1,37.536938,126.86197
1,37.542526,126.83485
1,37.542686,126.8369
1,37.5412,126.84057
1,37.531796,126.84689
1,37.54263,126.84385
1,37.5297,126.84811
1,37.54406,126.84379
1,37.53271,126.84634
1,37.552696,126.83655
1,37.539679,126.846461
4,37.54045,126.846991
4,37.579858,126.814611
4,37.573143,126.817714
4,37.572031,126.823683
3,37.570778,126.839194
3,37.568481,126.823568
5,37.530838,126.844157
4,37.559031,126.845669
1,37.572669,126.804745
2,37.561513,126.865248
2,37.538086,126.844442
2,37.545366,126.852121
1,37.554682,126.853419
2,37.552041,126.846404
3,37.52968,126.851584
2,37.582862,126.812022
1,37.549475,126.862834
3,37.557158,126.850804
1,37.577026,126.811695
3,37.569544,126.818143
2,37.569357,126.810116
3,37.535,126.846524
2,37.532381,126.848393
2,37.532237,126.848026
2,37.578319,126.814734
2,37.564178,126.806844
3,37.544097,126.846057
3,37.571169,126.841626
3,37.551216,126.853601
1,37.564576,126.84625
2,37.549546,126.873206
3,37.553485,126.865689
3,37.547803,126.862356
2,37.559929,126.845356
2,37.544411,126.845795
3,37.54107,126.853776
3,37.544426,126.844496
2,37.541652,126.845327
3,37.5439,126.847611
2,37.542158,126.849612
3,37.539033,126.848827
2,37.531868,126.843661
2,37.537578,126.836052
3,37.538955,126.838097
2,37.530066,126.845091
1,37.536532,126.838654
1,37.535256,126.841127
3,37.5386,126.836207
3,37.532401,126.855353
4,37.534538,126.862901
5,37.530841,126.854993
4,37.573386,126.81108
4,37.545253,126.834953
1,37.546076,126.835217
3,37.544345,126.833504
4,37.534257,126.858267
4,37.530963,126.859145
4,37.534803,126.860846
5,37.536375,126.854513
2,37.552398,126.853452
2,37.536272,126.848494
2,37.532157,126.849893
2,37.544264,126.84302
4,37.560551,126.808741
2,37.555779,126.857473
1,37.550708,126.858493
1,37.546388,126.859075
3,37.549386,126.860843
2,37.561058,126.846766
2,37.560599,126.839996
1,37.563926,126.841082
3,37.552368,126.83935
2,37.557246,126.840138
2,37.557158,126.840931
2,37.551223,126.839326
2,37.567622,126.815374
1,37.565704,126.814644
1,37.573441,126.807852
2,37.569085,126.812744
1,37.564623,126.808539
4,37.566346,126.810975
2,37.562967,126.808181
4,37.579671,126.802075
3,37.570862,126.812281
2,37.578014,126.818141
1,37.563195,126.808932
1,37.563119,126.809465
3,37.567843,126.806109
2,37.54978,126.848751
2,37.53127,126.862996
2,37.531173,126.859329
2,37.538417,126.850572
1,37.539735,126.847027
2,37.540776,126.84907
1,37.546287,126.850457
2,37.546999,126.847771
3,37.538281,126.844596
2,37.539763,126.844007
3,37.541491,126.844284
1,37.555564,126.862961
2,37.556067,126.857534
2,37.552553,126.863455
2,37.559115,126.854653
3,37.548326,126.874299
2,37.559079,126.847667
2,37.562783,126.846114
3,37.560661,126.843272
2,37.578597,126.814453
2,37.577502,126.801355
2,37.567284,126.806849
2,37.554525,126.818489
2,37.554395,126.815833
2,37.552434,126.82327
2,37.553818,126.828609
2,37.546784,126.823225
2,37.569713,126.844717
2,37.568821,126.848692
2,37.545252,126.840274
2,37.542983,126.841627
2,37.540795,126.834415
2,37.544657,126.834808
2,37.531043,126.841426
2,37.529501,126.840597
2,37.529673,126.845092
1,37.571356,126.802964
1,37.560463,126.804641
1,37.547162,126.859691
1,37.551525,126.872626
1,37.532364,126.839229
1,37.553663,126.863615
2,37.535717,126.859697
4,37.551776,126.852119
2,37.553593,126.854387
2,37.551111,126.857111
3,37.545474,126.852281
4,37.548637,126.847637
4,37.53163,126.847893
3,37.534387,126.845566
2,37.533889,126.849384
2,37.548837,126.843416
2,37.545149,126.843241
3,37.551352,126.832738
2,37.560469,126.812604
3,37.573014,126.813579
1,37.573908,126.812246
2,37.569481,126.810871
2,37.567018,126.808977
